"","NEIGHBORHOOD","BUILDING.CLASS.CATEGORY","TAX.CLASS.AT.PRESENT","BUILDING.CLASS.AT.PRESENT","ZIP.CODE","RESIDENTIAL.UNITS","COMMERCIAL.UNITS","TOTAL.UNITS","LAND.SQUARE.FEET","GROSS.SQUARE.FEET","YEAR.BUILT","TAX.CLASS.AT.TIME.OF.SALE","BUILDING.CLASS.AT.TIME.OF.SALE","SALE.PRICE","SALE.DATE","TAX.CLASS.PRESENT.SIMPLE","TAX.CLASS.CHANGE","PROPERTY.CLASS.CHANGE","MONTH","HAS.LAND.AREA","HAS.GROSS.AREA"
"14356","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,2005,"2","R4",3475000,2013-05-22,"2",TRUE,TRUE,"5",FALSE,FALSE
"14357","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,2005,"2","R4",2.9e+07,2013-07-10,"2",TRUE,TRUE,"7",FALSE,FALSE
"14358","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,2005,"2","R4",6950000,2012-10-26,"2",TRUE,TRUE,"10",FALSE,FALSE
"14359","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,2005,"2","R4",32500000,2012-12-27,"2",TRUE,TRUE,"12",FALSE,FALSE
"14360","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,2005,"2","R4",2.4e+07,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14361","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",3400000,2013-05-14,"2",TRUE,TRUE,"5",FALSE,FALSE
"14362","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",925000,2013-05-15,"2",TRUE,TRUE,"5",FALSE,FALSE
"14363","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",2150000,2013-07-29,"2",TRUE,TRUE,"7",FALSE,FALSE
"14364","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",4250000,2013-04-10,"2",TRUE,TRUE,"4",FALSE,FALSE
"14365","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",1225000,2012-09-27,"2",TRUE,TRUE,"9",FALSE,FALSE
"14366","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",2975000,2013-06-27,"2",TRUE,TRUE,"6",FALSE,FALSE
"14367","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",2850000,2012-12-20,"2",TRUE,TRUE,"12",FALSE,FALSE
"14368","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",1225000,2013-07-30,"2",TRUE,TRUE,"7",FALSE,FALSE
"14369","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",750000,2012-08-09,"2",TRUE,TRUE,"8",FALSE,FALSE
"14370","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",1527475,2013-07-09,"2",TRUE,TRUE,"7",FALSE,FALSE
"14371","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",2150000,2013-03-07,"2",TRUE,TRUE,"3",FALSE,FALSE
"14372","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",1425000,2013-06-11,"2",TRUE,TRUE,"6",FALSE,FALSE
"14373","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",2400000,2013-05-14,"2",TRUE,TRUE,"5",FALSE,FALSE
"14374","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",995000,2012-09-10,"2",TRUE,TRUE,"9",FALSE,FALSE
"14375","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",1175000,2012-09-10,"2",TRUE,TRUE,"9",FALSE,FALSE
"14376","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",1425650,2013-06-05,"2",TRUE,TRUE,"6",FALSE,FALSE
"14377","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",4588000,2012-09-06,"2",TRUE,TRUE,"9",FALSE,FALSE
"14378","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",1415000,2012-10-02,"2",TRUE,TRUE,"10",FALSE,FALSE
"14379","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",2835000,2012-10-02,"2",TRUE,TRUE,"10",FALSE,FALSE
"14380","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",4525000,2013-05-30,"2",TRUE,TRUE,"5",FALSE,FALSE
"14381","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",3570000,2012-12-19,"2",TRUE,TRUE,"12",FALSE,FALSE
"14382","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",7300000,2013-07-30,"2",TRUE,TRUE,"7",FALSE,FALSE
"14383","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",1550000,2013-07-30,"2",TRUE,TRUE,"7",FALSE,FALSE
"14384","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",10500000,2012-12-19,"2",TRUE,TRUE,"12",FALSE,FALSE
"14385","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",2675000,2012-10-26,"2",TRUE,TRUE,"10",FALSE,FALSE
"14386","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1932,"2","R4",4200000,2013-01-25,"2",TRUE,TRUE,"1",FALSE,FALSE
"14387","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1979,"2","R4",405114,2012-11-30,"2",TRUE,TRUE,"11",FALSE,FALSE
"14388","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1979,"2","R4",405114,2012-10-18,"2",TRUE,TRUE,"10",FALSE,FALSE
"14389","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1979,"2","R4",1595000,2013-04-30,"2",TRUE,TRUE,"4",FALSE,FALSE
"14390","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1979,"2","R4",2100000,2012-11-19,"2",TRUE,TRUE,"11",FALSE,FALSE
"14391","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1979,"2","R4",4429387,2013-08-01,"2",TRUE,TRUE,"8",FALSE,FALSE
"14392","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1979,"2","R4",2431581,2013-05-31,"2",TRUE,TRUE,"5",FALSE,FALSE
"14393","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1979,"2","R4",4500000,2013-03-13,"2",TRUE,TRUE,"3",FALSE,FALSE
"14394","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1979,"2","R4",1611882,2012-10-02,"2",TRUE,TRUE,"10",FALSE,FALSE
"14395","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1979,"2","R4",6890506,2012-10-02,"2",TRUE,TRUE,"10",FALSE,FALSE
"14396","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1979,"2","R4",2469256,2012-09-04,"2",TRUE,TRUE,"9",FALSE,FALSE
"14397","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1979,"2","R4",2494712,2013-03-22,"2",TRUE,TRUE,"3",FALSE,FALSE
"14398","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1979,"2","R4",2749275,2013-08-01,"2",TRUE,TRUE,"8",FALSE,FALSE
"14399","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1979,"2","R4",1934675,2012-12-27,"2",TRUE,TRUE,"12",FALSE,FALSE
"14400","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1979,"2","R4",5014881,2013-03-27,"2",TRUE,TRUE,"3",FALSE,FALSE
"14401","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1970,"2","R4",858000,2012-12-03,"2",TRUE,TRUE,"12",FALSE,FALSE
"14402","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1970,"2","R4",3280000,2013-05-09,"2",TRUE,TRUE,"5",FALSE,FALSE
"14403","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1970,"2","R4",2150000,2012-11-15,"2",TRUE,TRUE,"11",FALSE,FALSE
"14404","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1970,"2","R4",2500000,2013-07-17,"2",TRUE,TRUE,"7",FALSE,FALSE
"14405","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1970,"2","R4",2015000,2012-11-14,"2",TRUE,TRUE,"11",FALSE,FALSE
"14406","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1970,"2","R4",1450000,2012-10-09,"2",TRUE,TRUE,"10",FALSE,FALSE
"14407","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1970,"2","R4",965000,2012-10-04,"2",TRUE,TRUE,"10",FALSE,FALSE
"14408","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1970,"2","R4",1100000,2012-12-18,"2",TRUE,TRUE,"12",FALSE,FALSE
"14409","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1970,"2","R4",950000,2012-09-28,"2",TRUE,TRUE,"9",FALSE,FALSE
"14410","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",2425000,2013-07-17,"2",TRUE,TRUE,"7",FALSE,FALSE
"14411","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",33500000,2012-11-19,"2",TRUE,TRUE,"11",FALSE,FALSE
"14412","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",23750000,2012-12-31,"2",TRUE,TRUE,"12",FALSE,FALSE
"14413","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",1900000,2013-02-21,"2",TRUE,TRUE,"2",FALSE,FALSE
"14414","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",3700000,2012-08-08,"2",TRUE,TRUE,"8",FALSE,FALSE
"14415","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",2542000,2012-09-27,"2",TRUE,TRUE,"9",FALSE,FALSE
"14416","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1939,"2","R4",661862,2012-08-20,"2",TRUE,TRUE,"8",FALSE,FALSE
"14417","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1939,"2","R4",789143,2013-06-21,"2",TRUE,TRUE,"6",FALSE,FALSE
"14418","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1939,"2","R4",490000,2012-12-12,"2",TRUE,TRUE,"12",FALSE,FALSE
"14419","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",3200000,2012-08-29,"2",TRUE,TRUE,"8",FALSE,FALSE
"14420","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",3825000,2013-06-17,"2",TRUE,TRUE,"6",FALSE,FALSE
"14421","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1983,"2","R4",652000,2012-10-26,"2",TRUE,TRUE,"10",FALSE,FALSE
"14422","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1983,"2","R4",922000,2013-07-12,"2",TRUE,TRUE,"7",FALSE,FALSE
"14423","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1983,"2","R4",150000,2012-09-24,"2",TRUE,TRUE,"9",FALSE,FALSE
"14424","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1983,"2","R4",2450000,2012-08-22,"2",TRUE,TRUE,"8",FALSE,FALSE
"14425","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1983,"2","R4",965000,2013-06-10,"2",TRUE,TRUE,"6",FALSE,FALSE
"14426","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1983,"2","R4",1185000,2013-04-18,"2",TRUE,TRUE,"4",FALSE,FALSE
"14427","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",196563,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14428","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",236615,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14429","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",205189,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14430","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",308092,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14431","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",473230,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14432","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",308092,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14433","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",196563,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14434","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",213200,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14435","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",205189,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14436","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",308092,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14437","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",196563,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14438","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",196563,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14439","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",308092,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14440","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",236615,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14441","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",213200,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14442","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",236615,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14443","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",196563,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14444","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",308092,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14445","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",236615,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14446","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",759000,2012-09-07,"2",TRUE,TRUE,"9",FALSE,FALSE
"14447","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",930000,2013-03-14,"2",TRUE,TRUE,"3",FALSE,FALSE
"14448","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",196563,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14449","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",308092,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14450","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",213200,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14451","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",236615,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14452","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",236615,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14453","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",196563,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14454","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",735000,2012-10-22,"2",TRUE,TRUE,"10",FALSE,FALSE
"14455","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",236615,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14456","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",213200,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14457","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",205189,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14458","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",236615,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14459","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",196563,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14460","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",196563,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14461","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",213200,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14462","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",236615,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14463","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",1350000,2013-06-19,"2",TRUE,TRUE,"6",FALSE,FALSE
"14464","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",845000,2013-07-19,"2",TRUE,TRUE,"7",FALSE,FALSE
"14465","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",213200,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14466","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",236615,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14467","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",205189,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14468","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",196563,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14469","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",236615,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14470","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",864500,2013-07-15,"2",TRUE,TRUE,"7",FALSE,FALSE
"14471","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",236615,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14472","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",650000,2013-04-08,"2",TRUE,TRUE,"4",FALSE,FALSE
"14473","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1948,"2","R4",196563,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"14474","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1924,"2","R4",1120075,2012-11-07,"2",TRUE,TRUE,"11",FALSE,FALSE
"14475","UPPER WEST SIDE (59-79)","13 CONDOS - ELEVATOR APARTMENTS","2","R4","10023",1,0,1,0,0,1924,"2","R4",3543090,2013-01-22,"2",TRUE,TRUE,"1",FALSE,FALSE
